custid,총구매액,구매건수,평균구매가격,구매브랜드종류,내점일수,가을_구매건수,겨울_구매건수,봄_구매건수,여름_구매건수,아침_구매건수,점심_구매건수,아침구매액,점심구매액,봄구매액,여름구매액,가을구매액,겨울구매액,구매브랜드가치,gender
100178,925185,17,54423,12,9,2.0,1.0,11.0,3.0,0.0,11.0,0.0,327444.118,327444.118,89302.941,59535.294,29767.647,653071.765,0
100179,19060560,241,79089,85,101,60.0,86.0,63.0,32.0,18.0,181.0,209830.705,2109964.315,734407.469,373032.365,699435.685,1002524.481,6722604.149,0
100180,28313474,202,140166,79,67,30.0,78.0,60.0,34.0,12.0,108.0,3683.168,33148.515,18415.842,10435.644,9207.921,23940.594,11073091.317,0
100181,4086400,29,140910,13,17,11.0,1.0,1.0,16.0,0.0,22.0,0.0,202400.0,9200.0,147200.0,101200.0,9200.0,1831834.483,0
100182,3788400,26,145708,23,13,10.0,0.0,6.0,10.0,0.0,26.0,0.0,1914100.0,441715.385,736192.308,736192.308,0.0,3351276.923,0
100183,4642300,32,145072,27,4,0.0,0.0,12.0,20.0,0.0,27.0,0.0,31218.75,13875.0,23125.0,0.0,0.0,3916940.625,0
100184,459000,4,114750,3,4,0.0,1.0,2.0,1.0,0.0,4.0,0.0,634200.0,317100.0,158550.0,0.0,158550.0,344250.0,0
100185,1821723,42,43374,12,20,4.0,16.0,10.0,12.0,18.0,19.0,482962.286,509793.524,268312.381,321974.857,107324.952,429299.81,520492.286,0
100186,4473767,52,86034,31,28,13.0,8.0,19.0,12.0,4.0,47.0,205764.615,2417734.231,977381.923,617293.846,668735.0,411529.231,2667053.404,0
100187,21523905,130,165568,60,51,21.0,50.0,43.0,16.0,32.0,90.0,590424.615,1660569.231,793383.077,295212.308,387466.154,922538.462,9934110.0,0
100188,14335019,55,260637,31,25,15.0,18.0,16.0,6.0,1.0,36.0,10190.909,366872.727,163054.545,61145.455,152863.636,183436.364,8079737.982,0
100189,3723500,22,169250,9,6,22.0,0.0,0.0,0.0,2.0,2.0,176976.545,176976.545,0.0,0.0,1946742.0,0.0,1523250.0,0
100190,267657,4,66914,4,1,0.0,0.0,0.0,4.0,0.0,4.0,0.0,38000.0,0.0,38000.0,0.0,0.0,267657.0,0
100191,249200,5,49840,5,4,0.0,0.0,0.0,5.0,3.0,2.0,137280.0,91520.0,0.0,228800.0,0.0,0.0,249200.0,0
100192,277200,5,55440,5,5,1.0,2.0,2.0,0.0,0.0,5.0,0.0,570800.0,228320.0,0.0,114160.0,228320.0,277200.0,0
100193,9051301,151,59942,39,84,46.0,38.0,34.0,33.0,21.0,102.0,430164.834,2089372.053,696457.351,675973.311,942265.828,778393.51,2337753.238,0
100194,505000,5,101000,3,4,0.0,0.0,5.0,0.0,0.0,3.0,0.0,351000.0,585000.0,0.0,0.0,0.0,303000.0,0
100195,17707400,51,347204,27,23,11.0,19.0,10.0,11.0,0.0,26.0,0.0,1322567.49,508679.804,559547.784,559547.784,966491.627,9374505.882,0
100196,198000,4,49500,3,2,0.0,3.0,1.0,0.0,0.0,3.0,0.0,1175171.25,391723.75,0.0,0.0,1175171.25,148500.0,1
100197,270400,2,135200,2,2,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1586440.0,0.0,0.0,1586440.0,0.0,270400.0,0
100198,719200,26,27662,18,22,8.0,7.0,6.0,5.0,2.0,9.0,161198.769,725394.462,483596.308,402996.923,644795.077,564195.692,497907.692,1
100199,1429972,14,102141,9,5,3.0,1.0,10.0,0.0,7.0,7.0,1877800.0,1877800.0,2682571.429,0.0,804771.429,268257.143,919267.714,1
100200,321000,9,35667,7,7,0.0,3.0,4.0,2.0,1.0,5.0,155500.0,777500.0,622000.0,311000.0,0.0,466500.0,249666.667,0
100201,1767600,11,160691,8,5,4.0,3.0,4.0,0.0,4.0,7.0,676290.909,1183509.091,676290.909,0.0,676290.909,507218.182,1285527.273,0
100202,2972700,28,106168,8,19,2.0,16.0,10.0,0.0,6.0,3.0,88071.429,44035.714,146785.714,0.0,29357.143,234857.143,849342.857,0
100203,1952730,18,108485,13,11,4.0,6.0,8.0,0.0,0.0,7.0,0.0,131872.222,150711.111,0.0,75355.556,113033.333,1410305.0,0
100204,1207520,21,57501,14,5,5.0,7.0,9.0,0.0,0.0,3.0,0.0,47571.429,142714.286,0.0,79285.714,111000.0,805013.333,0
100205,1083380,21,51590,12,11,10.0,7.0,1.0,3.0,0.0,18.0,0.0,123918.857,6884.381,20653.143,68843.81,48190.667,619074.286,0
100206,1188040,13,91388,10,8,6.0,2.0,3.0,2.0,2.0,11.0,217784.615,1197815.385,326676.923,217784.615,653353.846,217784.615,913876.923,0
100207,5157482,75,68766,39,36,27.0,15.0,18.0,15.0,12.0,53.0,1685600.0,7444733.333,2528400.0,2107000.0,3792600.0,2107000.0,2681890.64,0
100208,863800,8,107975,8,4,4.0,0.0,0.0,4.0,1.0,7.0,62887.5,440212.5,0.0,251550.0,251550.0,0.0,863800.0,0
100209,3933282,33,119190,23,18,11.0,10.0,9.0,3.0,0.0,21.0,0.0,1388036.364,594872.727,198290.909,727066.667,660969.697,2741378.364,0
100210,3085410,33,93497,23,17,5.0,7.0,7.0,14.0,4.0,25.0,271141.818,1694636.364,474498.182,948996.364,338927.273,474498.182,2150437.273,0
100211,1390030,18,77224,15,12,7.0,1.0,1.0,9.0,0.0,9.0,0.0,618250.0,68694.444,618250.0,480861.111,68694.444,1158358.333,0
100212,164400,4,41100,3,2,0.0,0.0,4.0,0.0,0.0,4.0,0.0,795200.0,795200.0,0.0,0.0,0.0,123300.0,0
100213,3293540,38,86672,12,19,11.0,6.0,15.0,6.0,24.0,6.0,1186433.684,296608.421,741521.053,296608.421,543782.105,296608.421,1040065.263,1
100214,1990500,10,199050,7,8,4.0,2.0,1.0,3.0,0.0,5.0,0.0,573950.0,114790.0,344370.0,459160.0,229580.0,1393350.0,1
100215,5080368,128,39690,58,47,22.0,21.0,52.0,33.0,9.0,89.0,253209.375,2503959.375,1462987.5,928434.375,618956.25,590821.875,2302041.75,1
100216,2545300,23,110665,18,13,1.0,0.0,4.0,18.0,0.0,14.0,0.0,636391.304,181826.087,818217.391,45456.522,0.0,1991973.913,1
100217,3649100,37,98624,24,14,11.0,9.0,4.0,13.0,7.0,20.0,64286.486,183675.676,36735.135,119389.189,101021.622,82654.054,2366983.784,0
100218,794000,9,88222,8,5,1.0,0.0,1.0,7.0,5.0,3.0,4015023.889,2409014.333,803004.778,5621033.444,803004.778,0.0,705777.778,1
100219,5231905,180,29066,69,95,43.0,45.0,33.0,59.0,3.0,124.0,7716.667,318955.556,84883.333,151761.111,110605.556,115750.0,2005563.583,0
100220,1360400,14,97171,13,8,3.0,2.0,2.0,7.0,3.0,7.0,1595831.786,3723607.5,1063887.857,3723607.5,1595831.786,1063887.857,1263228.571,0
100221,660597,17,38859,13,12,8.0,1.0,5.0,3.0,0.0,15.0,0.0,9788285.294,3262761.765,1957657.059,5220418.824,652552.353,505162.412,1
100222,714740,13,54980,5,9,5.0,2.0,2.0,4.0,0.0,9.0,0.0,802275.231,178283.385,356566.769,445708.462,178283.385,274900.0,0
100223,3088485,20,154424,11,15,0.0,5.0,15.0,0.0,7.0,13.0,213115.0,395785.0,456675.0,0.0,0.0,152225.0,1698666.75,0
100224,3984100,26,153235,20,19,9.0,3.0,9.0,5.0,3.0,17.0,21115.385,119653.846,63346.154,35192.308,63346.154,21115.385,3064692.308,1
100225,99610,8,12451,5,5,5.0,1.0,0.0,2.0,0.0,2.0,0.0,107355.0,0.0,107355.0,268387.5,53677.5,62256.25,0
100226,3235860,23,140690,15,13,7.0,2.0,6.0,8.0,0.0,10.0,0.0,220130.435,132078.261,176104.348,154091.304,44026.087,2110343.478,0
100227,3268349,50,65367,27,31,18.0,9.0,13.0,10.0,7.0,39.0,136388.0,759876.0,253292.0,194840.0,350712.0,175356.0,1764908.46,0
100228,406900,10,40690,8,8,2.0,5.0,1.0,2.0,2.0,6.0,62800.0,188400.0,31400.0,62800.0,62800.0,157000.0,325520.0,0
100229,3200692,30,106690,9,20,10.0,5.0,8.0,7.0,7.0,14.0,385140.0,770280.0,440160.0,385140.0,550200.0,275100.0,960207.6,1
100230,7792831,64,121763,40,35,10.0,11.0,24.0,19.0,6.0,39.0,101495.625,659721.562,405982.5,321402.812,169159.375,186075.312,4870519.375,0
100231,8300054,83,100001,30,30,34.0,11.0,2.0,36.0,8.0,66.0,249012.048,2054349.398,62253.012,1120554.217,1058301.205,342391.566,3000019.518,0
100232,2460100,23,106961,16,7,10.0,4.0,5.0,4.0,0.0,21.0,0.0,175304.348,41739.13,33391.304,83478.261,33391.304,1711373.913,0
100233,1121700,14,80121,10,8,3.0,4.0,3.0,4.0,0.0,11.0,0.0,50678.571,13821.429,18428.571,13821.429,18428.571,801214.286,0
100234,200000,4,50000,4,4,0.0,0.0,2.0,2.0,2.0,2.0,2875000.0,2875000.0,2875000.0,2875000.0,0.0,0.0,200000.0,1
100235,714000,8,89250,6,4,0.0,0.0,6.0,2.0,1.0,6.0,6500.0,39000.0,39000.0,13000.0,0.0,0.0,535500.0,0
100236,1090156,19,57377,13,16,5.0,7.0,0.0,7.0,2.0,11.0,293178.211,1612480.158,0.0,1026123.737,732945.526,1026123.737,745896.211,0
100237,2657000,24,110708,16,13,12.0,2.0,0.0,10.0,1.0,8.0,146562.5,1172500.0,0.0,1465625.0,1758750.0,293125.0,1771333.333,0
100238,73000,2,36500,2,1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2991300.0,0.0,0.0,0.0,2991300.0,73000.0,0
100239,4085189,22,185690,13,14,0.0,0.0,10.0,12.0,3.0,11.0,114654.955,420401.5,382183.182,458619.818,0.0,0.0,2413975.318,1
100240,1210300,15,80687,14,11,3.0,0.0,8.0,4.0,0.0,3.0,0.0,69440.0,185173.333,92586.667,69440.0,0.0,1129613.333,0
100241,743140,16,46446,15,12,7.0,4.0,2.0,3.0,7.0,7.0,185500.0,185500.0,53000.0,79500.0,185500.0,106000.0,696693.75,0
100242,3526443,49,71968,21,23,13.0,7.0,13.0,16.0,4.0,45.0,140475.102,1580344.898,456544.082,561900.408,456544.082,245831.429,1511332.714,0
100243,1122522,21,53453,12,17,4.0,1.0,6.0,10.0,2.0,2.0,6857.143,6857.143,20571.429,34285.714,13714.286,3428.571,641441.143,0
100244,4790154,39,122824,29,24,8.0,13.0,5.0,13.0,6.0,30.0,564898.0,2824490.0,470748.333,1223945.667,753197.333,1223945.667,3561909.385,1
100245,24555362,217,113158,80,114,54.0,65.0,62.0,36.0,33.0,101.0,474546.083,1452398.618,891571.429,517686.636,776529.954,934711.982,9052668.018,1
100246,4333900,42,103188,30,17,10.0,9.0,17.0,6.0,14.0,15.0,268466.667,287642.857,325995.238,115057.143,191761.905,172585.714,3095642.857,1
100247,5594400,56,99900,33,29,12.0,14.0,19.0,11.0,11.0,41.0,27107.143,101035.714,46821.429,27107.143,29571.429,34500.0,3296700.0,0
100248,4410980,102,43245,43,53,30.0,69.0,1.0,2.0,13.0,38.0,501817.588,1466851.412,38601.353,77202.706,1158040.588,2663493.353,1859530.784,0
100249,4205620,32,131426,23,14,9.0,3.0,4.0,16.0,3.0,24.0,7593.75,60750.0,10125.0,40500.0,22781.25,7593.75,3022789.375,1
100250,22457520,180,124764,62,95,44.0,35.0,60.0,41.0,16.0,153.0,317164.444,3032885.0,1189366.667,812733.889,872202.222,693797.222,7735368.0,0
100251,700000,8,87500,8,4,7.0,1.0,0.0,0.0,0.0,8.0,0.0,1624556.0,0.0,0.0,1421486.5,203069.5,700000.0,0
100252,1039900,14,74279,11,8,7.0,1.0,6.0,0.0,1.0,9.0,51667.071,465003.643,310002.429,0.0,361669.5,51667.071,817064.286,0
100253,4538144,21,216102,13,9,5.0,7.0,5.0,4.0,5.0,14.0,22966.667,64306.667,22966.667,18373.333,22966.667,32153.333,2809327.238,1
100254,2083036,54,38575,19,31,4.0,20.0,6.0,24.0,3.0,36.0,15833.333,190000.0,31666.667,126666.667,21111.111,105555.556,732920.074,1
100255,9249371,51,181360,29,25,7.0,26.0,8.0,10.0,3.0,26.0,153805.882,1332984.314,410149.02,512686.275,358880.392,1332984.314,5259446.255,0
100256,507034,3,169011,3,2,3.0,0.0,0.0,0.0,1.0,2.0,274103.333,548206.667,0.0,0.0,822310.0,0.0,507034.0,1
100257,452000,8,56500,6,6,3.0,4.0,1.0,0.0,0.0,4.0,0.0,438980.0,109745.0,0.0,329235.0,438980.0,339000.0,0
100258,7253400,41,176912,25,16,7.0,10.0,13.0,11.0,5.0,36.0,122340.244,880849.756,318084.634,269148.537,171276.341,244680.488,4422804.878,0
100259,1845800,7,263686,7,5,0.0,5.0,0.0,2.0,0.0,6.0,0.0,368400.0,0.0,122800.0,0.0,307000.0,1845800.0,0
100260,527000,5,105400,5,5,1.0,4.0,0.0,0.0,0.0,1.0,0.0,115320.0,0.0,0.0,115320.0,461280.0,527000.0,0
100261,4464678,60,74411,19,35,15.0,16.0,15.0,14.0,25.0,34.0,411458.333,559583.333,246875.0,230416.667,246875.0,263333.333,1413814.7,1
100262,7256909,83,87433,37,42,20.0,35.0,13.0,15.0,10.0,66.0,495807.229,3272327.711,644549.398,743710.843,991614.458,1735325.301,3235007.627,0
100263,743200,11,67564,11,6,3.0,0.0,3.0,5.0,4.0,7.0,217840.0,381220.0,163380.0,272300.0,163380.0,0.0,743200.0,0
100264,158000,4,39500,4,4,0.0,1.0,1.0,2.0,1.0,2.0,285550.0,571100.0,285550.0,571100.0,0.0,285550.0,158000.0,0
100265,902700,10,90270,8,5,1.0,0.0,5.0,4.0,0.0,7.0,0.0,33810.0,24150.0,19320.0,4830.0,0.0,722160.0,0
100266,5944600,52,114319,36,30,16.0,18.0,13.0,5.0,2.0,31.0,6050.0,93775.0,39325.0,15125.0,48400.0,54450.0,4115492.308,0
100267,2561569,105,24396,19,41,16.0,39.0,10.0,40.0,9.0,71.0,9942.857,78438.095,11047.619,44190.476,17676.19,43085.714,463522.01,0
100268,508700,11,46245,8,7,2.0,3.0,2.0,4.0,4.0,4.0,10545.455,10545.455,5272.727,10545.455,5272.727,7909.091,369963.636,0
100269,229800,4,57450,4,4,0.0,0.0,2.0,2.0,0.0,1.0,0.0,318450.0,636900.0,636900.0,0.0,0.0,229800.0,0
100270,874600,11,79509,8,7,5.0,0.0,4.0,2.0,3.0,2.0,1054321.636,702881.091,1405762.182,702881.091,1757202.727,0.0,636072.727,0
100271,420738,8,52592,4,7,2.0,2.0,2.0,2.0,1.0,4.0,68550.0,274200.0,137100.0,137100.0,137100.0,137100.0,210369.0,0
100272,2073617,24,86401,22,18,1.0,1.0,9.0,13.0,9.0,13.0,114375.0,165208.333,114375.0,165208.333,12708.333,12708.333,1900815.583,0
100273,788400,12,65700,7,7,3.0,6.0,3.0,0.0,1.0,4.0,16333.333,65333.333,49000.0,0.0,49000.0,98000.0,459900.0,0
100274,1101000,8,137625,5,5,0.0,3.0,5.0,0.0,3.0,5.0,273112.5,455187.5,455187.5,0.0,0.0,273112.5,688125.0,0
100275,9274199,29,319800,25,12,0.0,9.0,16.0,4.0,15.0,14.0,133189.655,124310.345,142068.966,35517.241,0.0,79913.793,7994999.138,0
100276,3037530,57,53290,17,30,19.0,12.0,16.0,10.0,12.0,39.0,197768.421,642747.368,263691.228,164807.018,313133.333,197768.421,905930.0,0
100277,2590531,55,47101,27,15,16.0,11.0,1.0,27.0,3.0,49.0,107776.364,1760347.273,35925.455,969987.273,574807.273,395180.0,1271715.218,0
100278,557800,7,79686,5,5,1.0,5.0,1.0,0.0,4.0,1.0,602617.143,150654.286,150654.286,0.0,150654.286,753271.429,398428.571,0
100279,9144142,107,85459,49,57,17.0,47.0,23.0,20.0,27.0,71.0,695247.477,1828243.364,592247.85,514998.131,437748.411,1210245.607,4187504.28,1
100280,118000,7,16857,4,2,0.0,0.0,7.0,0.0,0.0,7.0,0.0,854550.0,854550.0,0.0,0.0,0.0,67428.571,0
100281,918000,5,183600,5,4,1.0,3.0,1.0,0.0,0.0,5.0,0.0,384250.0,76850.0,0.0,76850.0,230550.0,918000.0,1
100282,6299320,79,79738,39,39,19.0,22.0,35.0,3.0,14.0,40.0,252691.139,721974.684,631727.848,54148.101,342937.975,397086.076,3109790.886,0
100283,936000,10,93600,3,5,0.0,6.0,1.0,3.0,0.0,8.0,0.0,2900128.0,362516.0,1087548.0,0.0,2175096.0,280800.0,0
100284,244000,5,48800,4,4,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3469236.0,0.0,0.0,0.0,5782060.0,195200.0,0
100285,3334644,58,57494,40,37,14.0,13.0,15.0,16.0,4.0,33.0,143144.828,1180944.828,536793.103,572579.31,501006.897,465220.69,2299754.483,0
100286,8545923,137,62379,53,81,27.0,37.0,35.0,38.0,64.0,62.0,87357.664,84627.737,47773.723,51868.613,36854.015,50503.65,3306087.0,0
100287,177000,6,29500,4,4,1.0,0.0,4.0,1.0,0.0,5.0,0.0,1416416.667,1133133.333,283283.333,283283.333,0.0,118000.0,1
100288,70000,1,70000,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,415000.0,415000.0,0.0,0.0,0.0,70000.0,0
100289,3103100,44,70525,26,26,22.0,8.0,5.0,9.0,4.0,30.0,94407.909,708059.318,118009.886,212417.795,519243.5,188815.818,1833650.0,0
100290,3299800,34,97053,22,22,3.0,15.0,12.0,4.0,4.0,19.0,347212.706,1649260.353,1041638.118,347212.706,260409.529,1302047.647,2135164.706,0
100291,12979467,53,244896,34,18,8.0,10.0,25.0,10.0,4.0,23.0,345126.415,1984476.887,2157040.094,862816.038,690252.83,862816.038,8326450.528,0
100292,951300,6,158550,5,5,2.0,2.0,1.0,1.0,0.0,6.0,0.0,138100.0,23016.667,23016.667,46033.333,46033.333,792750.0,1
100293,838200,18,46567,16,10,1.0,6.0,8.0,3.0,0.0,11.0,0.0,759122.222,552088.889,207033.333,69011.111,414066.667,745066.667,0
100294,3548599,118,30073,38,75,23.0,26.0,22.0,47.0,31.0,73.0,240933.051,567358.475,170984.746,365285.593,178756.78,202072.881,1142769.169,0
100295,1048607,21,49934,13,12,5.0,1.0,6.0,9.0,7.0,11.0,381366.667,599290.476,326885.714,490328.571,272404.762,54480.952,649137.667,0
100296,2245997,18,124778,14,6,11.0,3.0,0.0,4.0,0.0,18.0,0.0,2378340.0,0.0,528520.0,1453430.0,396390.0,1746886.556,0
100297,1271113,22,57778,13,12,5.0,1.0,1.0,15.0,13.0,9.0,103763.636,71836.364,7981.818,119727.273,39909.091,7981.818,751112.227,0
100298,2160900,8,270112,8,4,0.0,5.0,0.0,3.0,0.0,8.0,0.0,510500.0,0.0,191437.5,0.0,319062.5,2160900.0,0
100299,4999900,39,128203,28,24,11.0,9.0,10.0,9.0,3.0,33.0,11361.538,124976.923,37871.795,34084.615,41658.974,34084.615,3589671.795,1
100300,681740,12,56812,10,11,5.0,2.0,3.0,2.0,1.0,10.0,130358.333,1303583.333,391075.0,260716.667,651791.667,260716.667,568116.667,0
100301,3892000,23,169217,18,12,8.0,1.0,7.0,7.0,11.0,11.0,259313.043,259313.043,165017.391,165017.391,188591.304,23573.913,3045913.043,1
100302,3910500,31,126145,23,15,6.0,13.0,7.0,5.0,0.0,23.0,0.0,2289991.29,696953.871,497824.194,597389.032,1294342.903,2901338.71,0
100303,1180160,9,131129,8,5,5.0,2.0,0.0,2.0,1.0,5.0,274188.889,1370944.444,0.0,548377.778,1370944.444,548377.778,1049031.111,0
100304,4974687,60,82911,34,20,20.0,6.0,14.0,20.0,10.0,44.0,1190070.0,5236308.0,1666098.0,2380140.0,2380140.0,714042.0,2818989.3,0
100305,2784102,76,36633,23,50,16.0,13.0,24.0,23.0,29.0,27.0,105239.474,97981.579,87094.737,83465.789,58063.158,47176.316,842557.184,0
100306,1330800,20,66540,16,13,3.0,1.0,10.0,6.0,5.0,7.0,1080355.0,1512497.0,2160710.0,1296426.0,648213.0,216071.0,1064640.0,0
100307,650000,5,130000,3,2,2.0,0.0,3.0,0.0,2.0,3.0,352000.0,528000.0,528000.0,0.0,352000.0,0.0,390000.0,0
100308,674800,9,74978,6,7,2.0,1.0,4.0,2.0,1.0,7.0,27666.667,193666.667,110666.667,55333.333,55333.333,27666.667,449866.667,0
100309,9802000,77,127299,44,28,38.0,17.0,10.0,12.0,2.0,33.0,15804.935,260781.429,79024.675,94829.61,300293.766,134341.948,5601142.857,1
100310,4252400,40,106310,25,20,22.0,13.0,1.0,4.0,4.0,31.0,153135.6,1186800.9,38283.9,153135.6,842245.8,497690.7,2657750.0,0
100311,1544432,31,49820,12,19,2.0,11.0,8.0,10.0,0.0,25.0,0.0,354516.129,113445.161,141806.452,28361.29,155987.097,597844.645,0
100312,312000,3,104000,1,1,0.0,0.0,0.0,3.0,0.0,3.0,0.0,847910.0,0.0,847910.0,0.0,0.0,104000.0,1
100313,52000,1,52000,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1397500.0,1397500.0,0.0,0.0,0.0,52000.0,0
100314,1303600,10,130360,6,6,0.0,1.0,6.0,3.0,0.0,10.0,0.0,318000.0,190800.0,95400.0,0.0,31800.0,782160.0,0
100315,1593700,27,59026,18,18,8.0,12.0,6.0,1.0,4.0,7.0,67911.111,118844.444,101866.667,16977.778,135822.222,203733.333,1062466.667,0
100316,220650,9,24517,3,3,0.0,6.0,3.0,0.0,0.0,2.0,0.0,1826897.778,2740346.667,0.0,0.0,5480693.333,73550.0,0
100317,3991510,24,166313,20,13,12.0,2.0,0.0,10.0,1.0,13.0,184537.5,2398987.5,0.0,1845375.0,2214450.0,369075.0,3326258.333,0
100318,1502550,19,79082,12,14,1.0,6.0,2.0,10.0,4.0,9.0,992126.316,2232284.211,496063.158,2480315.789,248031.579,1488189.474,948978.947,1
100319,2122265,18,117904,14,8,8.0,9.0,0.0,1.0,5.0,13.0,153138.889,398161.111,0.0,30627.778,245022.222,275650.0,1650650.556,1
100320,2808610,47,59758,26,22,8.0,21.0,3.0,15.0,0.0,14.0,0.0,6121624.213,1311776.617,6558883.085,3498070.979,9182436.319,1553699.149,0
100321,5026110,90,55846,37,41,13.0,31.0,32.0,14.0,2.0,53.0,1022.222,27088.889,16355.556,7155.556,6644.444,15844.444,2066289.667,0
100322,4923900,29,169790,23,17,12.0,0.0,7.0,10.0,1.0,14.0,154786.759,2167014.621,1083507.31,1547867.586,1857441.103,0.0,3905162.069,0
100323,7496988,98,76500,31,36,0.0,40.0,58.0,0.0,35.0,42.0,721875.0,866250.0,1196250.0,0.0,0.0,825000.0,2371496.204,0
100324,1241600,12,103467,9,5,1.0,6.0,1.0,4.0,0.0,9.0,0.0,488775.0,54308.333,217233.333,54308.333,325850.0,931200.0,0
100325,11393690,56,203459,40,27,24.0,4.0,13.0,15.0,9.0,32.0,294444.643,1046914.286,425308.929,490741.071,785185.714,130864.286,8138350.0,0
100326,74000,1,74000,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,125600.0,0.0,125600.0,0.0,0.0,74000.0,0
100327,4892787,84,58247,40,48,22.0,25.0,24.0,13.0,25.0,50.0,10416.667,20833.333,10000.0,5416.667,9166.667,10416.667,2329898.571,0
100328,371500,3,123833,2,1,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4932951.0,4932951.0,0.0,0.0,0.0,247666.667,0
100329,1112974,22,50590,13,14,4.0,2.0,3.0,13.0,7.0,15.0,1078369.727,2310792.273,462158.455,2002686.636,616211.273,308105.636,657666.455,0
100330,286800,4,71700,4,2,0.0,0.0,0.0,4.0,0.0,3.0,0.0,594187.5,0.0,792250.0,0.0,0.0,286800.0,0
100331,349000,5,69800,5,3,2.0,3.0,0.0,0.0,0.0,1.0,0.0,94821.8,0.0,0.0,189643.6,284465.4,349000.0,0
100332,1588740,14,113481,10,8,10.0,0.0,1.0,3.0,5.0,9.0,832642.857,1498757.143,166528.571,499585.714,1665285.714,0.0,1134814.286,0
100333,5785290,64,90395,44,42,12.0,13.0,15.0,24.0,14.0,43.0,27562.5,84656.25,29531.25,47250.0,23625.0,25593.75,3977386.875,0
100334,444321,9,49369,6,7,5.0,2.0,1.0,1.0,5.0,4.0,268888.889,215111.111,53777.778,53777.778,268888.889,107555.556,296214.0,1
100335,1742862,39,44689,19,18,2.0,3.0,0.0,34.0,7.0,30.0,1177869.538,5048012.308,0.0,5721080.615,336534.154,504801.231,849086.615,1
100336,3040008,63,48254,25,30,31.0,5.0,24.0,3.0,49.0,9.0,680944.444,125071.429,333523.81,41690.476,430801.587,69484.127,1206352.381,0
100337,3119282,39,79982,22,26,11.0,7.0,11.0,10.0,5.0,30.0,285315.897,1711895.385,627694.974,570631.795,627694.974,399442.256,1759594.974,0
100338,4793800,43,111484,25,17,27.0,10.0,4.0,2.0,10.0,27.0,508604.651,1373232.558,203441.86,101720.93,1373232.558,508604.651,2787093.023,0
100339,8875735,80,110947,55,42,24.0,14.0,20.0,22.0,33.0,44.0,250635.0,334180.0,151900.0,167090.0,182280.0,106330.0,6102067.812,1
100340,1612006,17,94824,14,10,5.0,1.0,5.0,6.0,3.0,14.0,230100.0,1073800.0,383500.0,460200.0,383500.0,76700.0,1327534.353,0
100341,2677000,26,102962,18,10,10.0,10.0,0.0,6.0,1.0,18.0,52553.846,945969.231,0.0,315323.077,525538.462,525538.462,1853307.692,0
100342,1498400,18,83244,17,10,11.0,0.0,3.0,4.0,0.0,5.0,0.0,264361.111,158616.667,211488.889,581594.444,0.0,1415155.556,0
100343,445800,8,55725,7,5,2.0,5.0,1.0,0.0,0.0,3.0,0.0,328188.75,109396.25,0.0,218792.5,546981.25,390075.0,0
100344,1049582,11,95417,7,8,0.0,4.0,4.0,3.0,0.0,6.0,0.0,896509.091,597672.727,448254.545,0.0,597672.727,667915.818,0
100345,3512114,53,66266,35,35,6.0,13.0,17.0,17.0,5.0,36.0,260490.566,1875532.075,885667.925,885667.925,312588.679,677275.472,2319320.566,0
100346,1036661,17,60980,8,11,2.0,5.0,9.0,1.0,3.0,14.0,383230.588,1788409.412,1149691.765,127743.529,255487.059,638717.647,487840.471,0
100347,4702800,50,94056,33,23,17.0,7.0,17.0,9.0,14.0,29.0,82796.0,171506.0,100538.0,53226.0,100538.0,41398.0,3103848.0,0
100348,2272800,9,252533,8,5,0.0,0.0,9.0,0.0,0.0,9.0,0.0,944118.0,944118.0,0.0,0.0,0.0,2020266.667,0
100349,2251900,30,75063,21,17,5.0,15.0,1.0,9.0,8.0,13.0,355336.267,577421.433,44417.033,399753.3,222085.167,666255.5,1576330.0,0
100350,1072000,6,178667,4,6,1.0,2.0,3.0,0.0,2.0,3.0,283633.333,425450.0,425450.0,0.0,141816.667,283633.333,714666.667,0
100351,16944100,80,211801,44,33,30.0,7.0,23.0,20.0,22.0,54.0,218633.25,536645.25,228571.125,198757.5,298136.25,69565.125,9319255.0,0
100352,542000,8,67750,8,6,4.0,1.0,0.0,3.0,0.0,5.0,0.0,818468.75,0.0,491081.25,654775.0,163693.75,542000.0,0
100353,1668717,45,37083,16,20,7.0,7.0,8.0,23.0,0.0,26.0,0.0,1315218.667,404682.667,1163462.667,354097.333,354097.333,593321.6,0
100354,607000,9,67444,7,7,4.0,1.0,2.0,2.0,1.0,5.0,70276.667,351383.333,140553.333,140553.333,281106.667,70276.667,472111.111,0
100355,1856000,20,92800,17,14,9.0,7.0,1.0,3.0,1.0,14.0,110103.5,1541449.0,110103.5,330310.5,990931.5,770724.5,1577600.0,0
100356,5818688,29,200644,21,15,0.0,3.0,2.0,24.0,2.0,23.0,66262.069,762013.793,66262.069,795144.828,0.0,99393.103,4213532.69,0
100357,1726470,23,75064,18,14,4.0,2.0,4.0,13.0,0.0,21.0,0.0,145173.913,27652.174,89869.565,27652.174,13826.087,1351150.435,0
