user_id,city,age,reg_method,reg_date,ex_date,gender,E_DAY,total_listen,rec_genre
18666,14,26,9,20070422,20180329,male,3906,36.0,6.0
7648,5,68,4,20161109,20170611,male,417,17.0,3.0
11452,13,20,9,20071130,20170709,female,3684,87.0,10.0
8722,5,37,3,20141014,20170920,female,1174,73.0,6.0
10021,8,18,4,20160109,20160224,male,722,1.0,2.0
16572,5,36,7,20110127,20170917,female,2530,64.0,7.0
5347,5,37,9,20110508,20171012,male,2429,46.0,13.0
1438,13,22,9,20090220,20171217,male,3236,358.0,14.0
3771,5,0,3,20130907,20170927,male,1576,174.0,12.0
2096,1,25,7,20110801,20171001,male,2344,114.0,12.0
15476,5,32,7,20101110,20170615,male,2608,9.0,9.0
12267,13,27,3,20151015,20180303,female,808,75.0,10.0
12075,15,48,9,20110707,20171221,male,2369,43.0,5.0
19452,22,35,3,20161228,20161231,female,368,5.0,6.0
14364,14,24,3,20150620,20180522,female,925,151.0,7.0
3715,5,30,3,20130923,20171115,male,1560,272.0,11.0
10516,22,30,3,20130124,20180412,male,1802,89.0,5.0
22651,6,29,3,20130623,20170225,female,1652,10.0,3.0
5309,5,30,9,20150203,20171129,male,1062,21.0,4.0
5038,5,32,9,20130525,20170823,male,1681,115.0,9.0
23105,4,23,7,20141123,20170614,female,1134,4.0,6.0
7139,15,27,9,20110713,20170713,female,2363,24.0,4.0
17085,13,35,9,20060819,20170930,male,4152,124.0,8.0
5159,12,20,3,20150906,20170608,male,847,80.0,10.0
22745,5,28,9,20090212,20170611,male,3244,9.0,7.0
5818,18,24,4,20161217,20171002,male,379,66.0,5.0
12405,5,0,9,20161024,20180205,female,433,119.0,7.0
3464,13,27,9,20091203,20180411,male,2950,338.0,10.0
12219,6,32,7,20100308,20170921,male,2855,121.0,10.0
23606,4,38,7,20130801,20170106,male,1613,10.0,4.0
15431,1,33,4,20170107,20170117,female,358,17.0,9.0
11988,15,25,9,20110410,20171029,female,2457,62.0,7.0
7378,22,20,9,20110606,20171003,male,2400,154.0,8.0
9790,14,24,3,20120912,20170909,male,1936,122.0,11.0
16813,13,24,9,20111009,20170910,male,2275,19.0,3.0
13305,8,23,3,20121102,20171224,male,1885,69.0,7.0
15993,6,19,4,20160116,20170920,female,715,128.0,6.0
11053,9,30,9,20110327,20171005,male,2471,34.0,5.0
8574,5,33,3,20130411,20180128,male,1725,91.0,7.0
11667,12,27,9,20110516,20171017,male,2421,54.0,4.0
3440,13,38,9,20070601,20171005,female,3866,204.0,11.0
5057,5,39,3,20141015,20171006,female,1173,5.0,3.0
14248,13,27,7,20120109,20170919,female,2183,177.0,9.0
4727,12,32,9,20070420,20180715,female,3908,351.0,10.0
11996,7,38,9,20040421,20170930,male,5002,41.0,4.0
7741,22,27,9,20081222,20171024,female,3296,181.0,10.0
12631,5,22,9,20130209,20170923,male,1786,65.0,7.0
11446,13,17,3,20120609,20120616,male,2031,0.0,2.0
8202,18,51,7,20161113,20170913,female,413,45.0,9.0
11813,6,40,9,20110203,20170930,male,2523,62.0,10.0
17734,12,29,3,20160601,20171005,male,578,66.0,5.0
10555,4,23,3,20160826,20171001,male,492,63.0,7.0
7992,4,23,9,20100521,20170912,male,2781,93.0,6.0
10137,15,21,4,20151009,20170908,female,814,46.0,6.0
3413,4,24,7,20100920,20170726,female,2659,20.0,7.0
19136,6,38,9,20080512,20161226,female,3520,14.0,3.0
18473,5,31,3,20140427,20170713,male,1344,9.0,8.0
19260,13,55,9,20050220,20170925,male,4697,43.0,4.0
5113,15,18,4,20151008,20170913,male,815,147.0,9.0
888,5,19,9,20130331,20170919,male,1736,161.0,10.0
13445,18,25,9,20111126,20170712,female,2227,45.0,10.0
6851,10,23,3,20120616,20171017,female,2024,114.0,11.0
2816,14,0,9,20161030,20171229,male,427,194.0,5.0
15410,14,19,3,20130703,20170723,male,1642,126.0,12.0
13905,4,27,3,20150531,20170710,female,945,42.0,10.0
2252,18,45,7,20101014,20170915,male,2635,270.0,14.0
16095,22,25,3,20140515,20170922,female,1326,89.0,5.0
17053,1,27,4,20161101,20170508,female,425,24.0,3.0
1327,4,26,7,20140521,20170916,female,1320,111.0,9.0
5202,13,21,3,20140407,20170925,male,1364,279.0,8.0
18254,12,26,9,20080921,20180725,female,3388,34.0,6.0
8662,14,20,3,20120823,20170906,female,1956,127.0,10.0
8473,13,25,4,20160129,20171013,male,702,61.0,7.0
16998,5,37,7,20160414,20170910,male,626,30.0,2.0
5655,5,22,9,20141217,20171221,female,1110,177.0,9.0
8465,11,16,3,20130710,20170928,female,1635,79.0,7.0
15815,21,22,3,20111209,20180703,male,2214,126.0,5.0
3276,5,22,3,20130915,20170923,female,1568,134.0,7.0
148,13,22,9,20100901,20170930,female,2678,117.0,8.0
1899,22,32,9,20070521,20170930,male,3877,13.0,6.0
9525,11,34,9,20070528,20171004,female,3870,42.0,10.0
21632,14,45,9,20071023,20170709,female,3722,7.0,3.0
14494,1,54,4,20160813,20170910,male,505,86.0,11.0
9798,21,30,9,20050203,20171003,male,4714,11.0,6.0
23201,1,45,3,20130523,20170618,female,1683,0.0,1.0
15715,5,38,9,20101115,20170930,male,2603,62.0,4.0
19263,13,25,9,20111115,20180919,female,2238,32.0,4.0
24784,1,18,3,20161014,20161017,male,443,4.0,3.0
1424,5,20,7,20160224,20170923,male,676,219.0,11.0
24386,5,37,9,20070208,20170811,female,3979,5.0,2.0
5753,13,20,9,20101205,20171013,female,2583,110.0,7.0
9127,5,29,9,20150607,20171014,female,938,35.0,7.0
15050,5,17,7,20131214,20180320,male,1478,22.0,7.0
1565,13,24,3,20130206,20171016,female,1789,177.0,8.0
7585,1,34,4,20160927,20170202,female,460,108.0,8.0
6215,4,26,3,20140511,20171017,female,1330,151.0,11.0
10600,3,28,3,20150117,20180911,male,1079,52.0,8.0
13159,11,35,9,20041105,20171002,female,4804,25.0,7.0
15702,5,21,9,20150204,20170723,female,1061,19.0,6.0
1864,13,57,9,20140314,20171119,female,1388,138.0,8.0
1353,13,20,9,20140218,20171013,female,1412,222.0,9.0
5016,5,28,9,20060405,20171023,male,4288,21.0,7.0
17067,5,0,7,20120611,20170911,male,2029,19.0,6.0
5679,6,44,7,20110318,20170918,female,2480,20.0,8.0
12920,15,21,3,20130206,20171013,female,1789,36.0,7.0
8027,3,23,9,20150309,20170812,female,1028,130.0,9.0
9263,13,18,9,20130205,20170909,male,1790,19.0,8.0
23013,5,44,9,20050913,20171012,female,4492,21.0,4.0
12935,22,32,7,20140123,20170922,female,1438,82.0,11.0
8096,13,26,9,20160905,20170617,female,482,93.0,9.0
22962,13,36,3,20161121,20161228,male,405,16.0,4.0
12795,13,21,3,20130920,20171025,male,1563,80.0,4.0
16241,4,20,4,20160607,20170926,male,572,76.0,6.0
8795,4,29,3,20120601,20170920,male,2039,185.0,11.0
15822,5,33,9,20081215,20171004,female,3303,8.0,8.0
11312,4,20,3,20130811,20170925,male,1603,119.0,8.0
24057,1,17,4,20170120,20171005,male,345,23.0,4.0
20975,4,21,3,20140119,20170809,male,1442,14.0,6.0
18768,13,24,3,20130115,20171027,female,1811,23.0,2.0
14846,5,22,7,20160124,20170930,female,707,27.0,8.0
952,22,27,9,20121210,20171011,female,1847,18.0,2.0
8549,15,31,3,20120512,20171020,male,2059,117.0,7.0
11344,13,36,9,20110723,20180616,female,2353,58.0,11.0
8003,6,20,9,20080331,20171113,female,3562,41.0,10.0
9317,4,30,7,20140927,20171002,male,1191,77.0,8.0
344,13,20,7,20140312,20171003,female,1390,324.0,12.0
13259,5,21,9,20130925,20171216,female,1558,241.0,11.0
6279,13,40,4,20160827,20171219,female,491,78.0,9.0
3770,13,35,9,20081206,20171001,female,3312,26.0,5.0
2399,6,30,9,20131007,20170926,male,1546,427.0,11.0
2508,21,32,9,20050306,20180918,female,4683,0.0,4.0
7406,6,29,9,20080820,20170927,female,3420,65.0,8.0
1726,13,24,9,20071208,20170930,female,3676,239.0,13.0
2003,18,33,9,20160122,20170213,male,709,325.0,18.0
12938,5,28,9,20120514,20171014,female,2057,152.0,10.0
14358,3,34,9,20141116,20170930,female,1141,81.0,9.0
8881,13,39,9,20060218,20171021,male,4334,96.0,6.0
16393,13,37,3,20140907,20171126,female,1211,61.0,10.0
12556,15,34,4,20161008,20170611,female,449,66.0,10.0
768,5,26,3,20131114,20170929,female,1508,112.0,13.0
5758,14,19,3,20120819,20170708,female,1960,24.0,8.0
13174,13,25,9,20070626,20171006,female,3841,39.0,3.0
17131,4,27,4,20160906,20161126,male,481,11.0,6.0
6871,12,21,3,20120817,20170825,male,1962,146.0,12.0
22630,15,18,3,20121231,20170915,male,1826,12.0,5.0
34,13,40,9,20121107,20171012,female,1880,120.0,5.0
5521,15,24,9,20130904,20170916,female,1579,197.0,10.0
5626,13,24,9,20090325,20170121,male,3203,212.0,4.0
3095,15,23,9,20120822,20170904,female,1957,92.0,5.0
2431,4,29,9,20130622,20170918,female,1653,146.0,9.0
5726,11,24,9,20110622,20170919,female,2384,258.0,13.0
9466,22,24,3,20120528,20171005,female,2043,466.0,10.0
12713,5,28,9,20060721,20170916,male,4181,159.0,9.0
7903,15,24,9,20150228,20180720,male,1037,203.0,9.0
5906,5,24,7,20150629,20170930,male,916,40.0,8.0
9956,13,40,9,20090921,20170930,male,3023,89.0,11.0
21812,13,22,9,20151204,20170613,female,758,7.0,5.0
5332,12,23,9,20090918,20171001,male,3026,169.0,10.0
15735,11,37,9,20110118,20170923,male,2539,17.0,2.0
16245,4,23,9,20111013,20170610,male,2271,4.0,1.0
20579,4,33,9,20071005,20170910,male,3740,13.0,4.0
3024,11,29,4,20160625,20170610,male,554,122.0,10.0
13828,14,24,9,20051113,20180129,female,4431,24.0,5.0
10641,4,17,3,20150824,20161231,male,860,55.0,6.0
4592,5,18,4,20160202,20180315,female,698,62.0,4.0
19097,6,0,9,20040401,20170615,female,5022,50.0,7.0
15468,12,27,9,20080401,20170914,male,3561,133.0,15.0
21300,15,21,9,20141206,20171002,female,1121,11.0,2.0
270,15,38,4,20160901,20170922,female,486,61.0,12.0
19650,13,26,9,20060703,20171015,female,4199,13.0,5.0
2195,11,22,3,20130806,20171010,male,1608,106.0,9.0
23537,15,22,3,20120603,20170612,female,2037,3.0,4.0
4174,9,26,9,20141231,20180525,female,1096,375.0,14.0
10399,13,28,9,20130223,20171029,female,1772,56.0,8.0
21684,4,26,9,20161231,20180217,male,365,8.0,3.0
5836,4,30,7,20111218,20170923,female,2205,118.0,12.0
16575,5,41,9,20110616,20171022,female,2390,47.0,7.0
1399,22,29,7,20111123,20170930,male,2230,173.0,12.0
16158,13,35,3,20111223,20171002,female,2200,74.0,8.0
5932,1,22,7,20130326,20171001,female,1741,231.0,10.0
4179,4,30,9,20110201,20170920,male,2525,119.0,11.0
11434,5,25,9,20110310,20170903,male,2488,200.0,7.0
8343,15,63,9,20111011,20170711,female,2273,80.0,10.0
2794,14,15,3,20161130,20161207,male,396,17.0,3.0
140,13,37,3,20130202,20170921,male,1793,46.0,5.0
16687,15,21,3,20121226,20171006,female,1831,32.0,4.0
5416,5,22,9,20070825,20171002,female,3781,116.0,9.0
10388,5,52,7,20110729,20170917,male,2347,54.0,7.0
21424,5,35,7,20111108,20170909,female,2245,69.0,6.0
10297,13,25,9,20100926,20181012,female,2653,225.0,6.0
2128,13,24,9,20110120,20171004,male,2537,288.0,12.0
22495,4,52,4,20151011,20160529,male,812,0.0,3.0
9644,14,27,9,20161007,20171009,male,450,132.0,10.0
15551,5,40,9,20070410,20180328,male,3918,13.0,5.0
13618,4,28,4,20160227,20171029,male,673,134.0,7.0
1931,18,41,9,20150416,20180512,male,990,50.0,6.0
16656,14,51,3,20160215,20171005,female,685,2.0,4.0
12181,17,27,9,20110505,20180217,male,2432,71.0,8.0
3361,15,21,3,20120921,20180303,female,1927,264.0,10.0
9928,5,41,9,20100706,20171003,female,2735,23.0,9.0
12543,14,28,7,20130226,20170914,female,1769,40.0,7.0
18116,4,27,4,20151025,20171017,female,798,0.0,3.0
6253,18,22,7,20130922,20170910,female,1561,171.0,8.0
3866,13,30,9,20091017,20170930,female,2997,146.0,8.0
5270,15,28,9,20070510,20171003,male,3888,32.0,6.0
12995,5,30,7,20120606,20170922,male,2034,103.0,7.0
9651,5,26,3,20130709,20170921,male,1636,94.0,8.0
20059,18,16,3,20150809,20161009,female,875,5.0,3.0
15619,13,21,9,20141206,20171004,female,1121,70.0,10.0
1201,15,21,7,20160404,20171004,female,636,80.0,13.0
12402,13,22,3,20140905,20170911,male,1213,165.0,12.0
16462,13,25,3,20140408,20170814,male,1363,45.0,9.0
4480,5,38,7,20160130,20170930,female,701,45.0,10.0
5636,4,24,3,20141007,20170610,female,1181,368.0,13.0
15996,6,34,7,20110117,20170430,male,2540,59.0,6.0
4118,18,19,7,20160111,20170910,male,720,188.0,10.0
5799,5,49,9,20111119,20161203,female,2234,15.0,2.0
13877,15,21,9,20110724,20170620,female,2352,64.0,9.0
18419,5,0,9,20050216,20161111,female,4701,2.0,3.0
17951,13,21,9,20110113,20171005,female,2544,11.0,7.0
21160,5,23,7,20130822,20170913,male,1592,21.0,8.0
20669,5,83,4,20161218,20171230,male,378,6.0,5.0
10691,1,17,4,20160619,20171024,female,560,139.0,11.0
11011,22,29,9,20071028,20180702,male,3717,114.0,9.0
1598,6,22,9,20140417,20170925,male,1354,342.0,14.0
12960,14,37,7,20110111,20170924,male,2546,69.0,5.0
11123,5,29,3,20130510,20170917,male,1696,244.0,9.0
16766,18,26,9,20100126,20171012,female,2896,21.0,6.0
9219,14,25,7,20161224,20170923,female,372,51.0,12.0
6764,6,23,3,20140104,20171012,male,1457,356.0,14.0
13324,13,21,3,20141101,20170918,male,1156,129.0,8.0
13708,14,32,9,20120103,20170930,female,2189,11.0,2.0
4394,5,20,7,20160319,20170919,male,652,84.0,9.0
8956,1,22,4,20161207,20170117,male,389,13.0,7.0
22595,13,29,3,20160813,20170906,male,505,8.0,3.0
9087,13,20,3,20150214,20170815,male,1051,155.0,12.0
12379,18,56,9,20050608,20161219,male,4589,84.0,4.0
2530,6,23,9,20070325,20170610,female,3934,17.0,5.0
3768,13,20,9,20110403,20170910,female,2464,187.0,9.0
8623,4,30,9,20050608,20170908,female,4589,52.0,8.0
8383,1,25,3,20150809,20170808,female,875,19.0,10.0
16214,10,18,4,20160602,20170926,female,577,94.0,8.0
12810,13,45,9,20070313,20180708,female,3946,100.0,5.0
1019,4,30,13,20160929,20170930,male,458,283.0,9.0
8008,13,17,3,20120610,20171005,female,2030,145.0,13.0
22969,15,24,3,20150125,20171004,female,1071,1.0,4.0
5369,5,35,7,20130923,20171003,female,1560,34.0,2.0
13672,22,29,9,20081028,20170829,female,3351,13.0,4.0
11379,12,23,7,20110211,20171016,male,2515,64.0,9.0
8483,12,29,9,20100726,20170930,male,2715,51.0,3.0
7829,22,24,7,20111113,20170922,female,2240,140.0,4.0
20656,21,19,3,20150702,20170908,female,913,27.0,3.0
4615,13,24,9,20130604,20171001,female,1671,34.0,5.0
5000,22,23,4,20151226,20170808,male,736,82.0,13.0
23085,4,33,9,20071015,20170609,female,3730,19.0,3.0
16706,7,38,7,20110316,20170914,male,2482,3.0,2.0
11349,8,25,9,20090811,20161208,female,3064,0.0,2.0
671,4,36,9,20090520,20171023,female,3147,23.0,4.0
19308,4,33,9,20111227,20170324,male,2196,1.0,5.0
13792,1,21,4,20151206,20170809,male,756,88.0,8.0
8207,22,26,4,20161211,20170123,female,385,95.0,12.0
12254,15,28,9,20080426,20171002,female,3536,311.0,13.0
19380,18,43,9,20111228,20170916,female,2195,18.0,5.0
16147,1,21,4,20170116,20170119,male,349,12.0,4.0
6046,5,21,3,20130710,20170929,male,1635,265.0,13.0
7609,22,21,4,20160417,20170828,female,623,6.0,3.0
7522,22,38,7,20110530,20170815,female,2407,33.0,5.0
15760,22,28,3,20111225,20170313,male,2198,12.0,7.0
8949,6,27,9,20141026,20170927,male,1162,235.0,10.0
5879,4,28,3,20130926,20170907,male,1557,202.0,14.0
12444,15,34,9,20070428,20180710,female,3900,58.0,8.0
17643,22,30,9,20060127,20170930,female,4356,0.0,3.0
4800,4,33,9,20041112,20180331,male,4797,164.0,11.0
12853,13,22,9,20110715,20171019,male,2361,144.0,11.0
428,5,18,3,20150820,20170809,female,864,101.0,8.0
14052,6,40,4,20160821,20170414,male,497,14.0,3.0
1858,9,27,9,20070826,20171208,male,3780,186.0,7.0
15227,13,22,9,20091220,20161102,male,2933,25.0,5.0
11052,6,22,7,20160215,20170914,male,685,304.0,9.0
13438,13,25,3,20130328,20171010,male,1739,75.0,8.0
13199,22,31,7,20120112,20170918,male,2180,59.0,9.0
20180,14,51,9,20110411,20180208,male,2456,9.0,2.0
19591,22,20,3,20150122,20170923,male,1074,12.0,7.0
6087,13,28,9,20110606,20170930,female,2400,124.0,8.0
5432,22,20,9,20141213,20170910,male,1114,96.0,5.0
17136,5,31,3,20130305,20170907,female,1762,38.0,9.0
13019,5,25,7,20130317,20170930,male,1750,5.0,2.0
16354,5,40,3,20130908,20170714,female,1575,0.0,2.0
833,4,38,4,20170127,20170911,male,338,18.0,9.0
22927,21,29,9,20080622,20170924,male,3479,11.0,1.0
12879,4,21,3,20141031,20141107,female,1157,2.0,6.0
8659,22,29,7,20121126,20171001,male,1861,25.0,8.0
4923,6,43,7,20110214,20180524,female,2512,181.0,5.0
8654,6,24,4,20160229,20171028,female,671,26.0,4.0
5288,5,29,7,20140702,20170913,male,1278,2.0,3.0
14294,13,24,9,20130422,20171007,male,1714,243.0,12.0
2217,6,22,3,20121214,20170923,female,1843,134.0,8.0
16024,4,35,3,20150212,20170519,female,1053,12.0,3.0
20966,22,30,9,20130930,20170311,female,1553,3.0,3.0
798,14,33,9,20071130,20170927,male,3684,74.0,8.0
2231,13,26,3,20141026,20170122,male,1162,57.0,8.0
4656,13,27,9,20041220,20170930,male,4759,114.0,5.0
240,8,38,7,20151208,20170908,male,754,24.0,9.0
19080,4,33,9,20050611,20171015,female,4586,25.0,7.0
19349,11,55,9,20080512,20170913,female,3520,10.0,4.0
14675,1,0,3,20150804,20150811,male,880,3.0,5.0
3710,14,23,9,20120815,20171116,female,1964,110.0,9.0
13251,5,17,4,20160124,20171229,male,707,13.0,3.0
6688,13,17,4,20151020,20170916,male,803,87.0,5.0
11744,13,33,9,20090320,20170930,male,3208,39.0,6.0
23138,13,18,3,20140809,20170611,male,1240,35.0,7.0
18509,1,24,4,20161217,20180415,male,379,23.0,5.0
3211,13,44,9,20110430,20180226,female,2437,22.0,10.0
19766,15,27,3,20120911,20171018,male,1937,78.0,8.0
14384,15,29,9,20070812,20180325,male,3794,212.0,12.0
3515,4,37,9,20061115,20170920,male,4064,270.0,14.0
20850,22,60,9,20110610,20171010,male,2396,2.0,2.0
17041,22,27,9,20110622,20170808,female,2384,29.0,9.0
9324,9,32,7,20111226,20170920,male,2197,56.0,8.0
4023,13,24,9,20120525,20180126,female,2046,53.0,5.0
8440,14,34,9,20060313,20170930,female,4311,73.0,11.0
21158,10,27,3,20150204,20170824,female,1061,21.0,6.0
14987,5,19,3,20170108,20170206,female,357,38.0,4.0
9124,4,23,9,20111029,20171002,female,2255,190.0,11.0
19788,13,34,7,20101202,20171002,male,2586,37.0,6.0
20104,17,25,9,20060502,20170614,female,4261,9.0,6.0
9236,11,21,9,20050813,20171006,male,4523,69.0,9.0
21369,14,32,3,20121223,20170917,male,1834,4.0,6.0
7162,5,17,3,20150826,20171021,female,858,6.0,5.0
1508,15,21,9,20070506,20171007,male,3892,158.0,10.0
5919,13,56,9,20110528,20170930,female,2409,57.0,15.0
24056,15,18,4,20161229,20170104,female,367,5.0,4.0
5313,6,20,7,20160321,20170930,female,650,368.0,10.0
14436,13,32,9,20121111,20170711,male,1876,7.0,2.0
3130,5,28,9,20101115,20180220,female,2603,312.0,9.0
16265,6,34,9,20110413,20171006,male,2454,4.0,7.0
10161,5,27,9,20161214,20170916,male,382,61.0,7.0
6754,13,26,9,20100925,20180905,female,2654,203.0,10.0
5262,5,48,9,20100828,20170719,female,2682,14.0,3.0
9125,14,49,9,20050825,20170930,female,4511,28.0,7.0
16017,22,23,9,20060331,20171018,male,4293,75.0,12.0
10053,15,20,3,20150503,20171211,male,973,284.0,9.0
6904,5,41,9,20100205,20180116,female,2886,18.0,4.0
1014,11,19,9,20160212,20171004,female,688,41.0,5.0
6826,5,26,9,20061215,20180327,female,4034,157.0,11.0
3170,13,23,9,20111126,20170711,female,2227,181.0,9.0
9502,22,27,3,20140327,20171003,female,1375,66.0,9.0
6842,11,20,9,20110817,20180725,female,2328,179.0,4.0
4141,14,39,9,20070704,20170908,male,3833,3.0,5.0
6138,13,17,7,20110119,20170930,male,2538,40.0,6.0
4816,14,24,7,20161230,20170930,female,366,57.0,8.0
16655,5,25,3,20150614,20170207,female,931,124.0,8.0
19720,22,27,3,20150615,20171004,female,930,105.0,9.0
12165,14,32,9,20100916,20180423,male,2663,90.0,8.0
13220,6,19,7,20150924,20170916,male,829,39.0,8.0
3256,6,23,3,20150530,20161108,female,946,1.0,2.0
22094,4,28,3,20131029,20180218,female,1524,13.0,7.0
9909,13,28,9,20101006,20171018,male,2643,176.0,6.0
21549,22,37,9,20160317,20170916,male,654,9.0,3.0
16614,4,39,3,20150105,20170913,male,1091,31.0,4.0
5083,22,19,3,20151231,20171020,male,731,345.0,9.0
7729,4,24,9,20061005,20170912,female,4105,238.0,6.0
11635,3,22,4,20161109,20161207,female,417,28.0,10.0
15950,5,22,9,20140929,20170915,female,1189,57.0,7.0
1142,13,18,9,20110601,20170929,female,2405,166.0,8.0
7557,14,27,7,20110613,20170930,male,2393,120.0,8.0
14231,5,24,3,20120610,20180319,female,2030,62.0,6.0
17393,22,21,9,20090204,20170924,male,3252,65.0,2.0
24668,20,21,3,20150904,20150911,female,849,1.0,3.0
2583,13,33,4,20161110,20181009,male,416,111.0,8.0
2048,5,40,9,20051019,20171020,male,4456,48.0,10.0
6733,17,50,9,20050218,20171029,female,4699,313.0,9.0
18631,18,26,9,20141102,20171005,female,1155,112.0,8.0
10966,15,44,9,20110313,20170923,male,2485,39.0,8.0
2415,5,40,9,20060421,20170515,male,4272,38.0,5.0
6941,11,21,3,20150131,20170915,female,1065,26.0,5.0
9993,6,30,9,20061005,20170910,male,4105,44.0,17.0
9509,22,28,9,20061118,20170930,male,4061,190.0,8.0
11849,16,37,9,20141230,20180822,female,1097,8.0,8.0
11960,13,29,9,20111119,20170910,female,2234,38.0,4.0
13338,1,0,4,20160109,20170630,female,722,52.0,9.0
1646,14,0,7,20140307,20170727,female,1395,103.0,10.0
157,18,0,7,20140411,20170910,female,1360,251.0,17.0
21573,4,26,9,20090406,20171212,male,3191,27.0,5.0
189,21,32,9,20040629,20170930,male,4933,65.0,10.0
4672,13,50,9,20090629,20180817,female,3107,184.0,12.0
9386,4,29,9,20070804,20171001,male,3802,201.0,14.0
12931,13,28,9,20161102,20171007,male,424,194.0,4.0
14948,5,0,7,20111101,20170123,male,2252,6.0,7.0
13429,1,18,3,20170106,20170715,male,359,11.0,3.0
20535,1,20,3,20150820,20170912,male,864,19.0,6.0
19799,6,28,3,20151214,20170916,male,748,23.0,6.0
12392,22,29,9,20150811,20171007,male,873,34.0,7.0
6636,7,27,7,20130717,20180903,male,1628,16.0,9.0
6287,21,23,9,20121008,20170603,female,1910,240.0,11.0
15990,5,28,9,20110714,20170910,male,2362,60.0,6.0
16696,4,23,9,20100802,20170930,female,2708,51.0,7.0
6054,4,36,9,20090608,20170310,female,3128,33.0,3.0
5076,4,32,9,20051102,20170930,male,4442,439.0,14.0
5769,8,29,9,20110710,20171015,female,2366,189.0,10.0
13392,13,38,7,20140726,20170930,female,1254,53.0,9.0
15951,13,25,9,20110423,20170707,male,2444,80.0,8.0
15755,13,52,4,20160311,20171019,male,660,16.0,5.0
7187,5,26,7,20111228,20170908,male,2195,106.0,11.0
20085,15,16,3,20151009,20170714,male,814,11.0,3.0
552,5,22,4,20151110,20180415,female,782,52.0,10.0
2454,22,36,4,20161018,20170711,male,439,75.0,7.0
13734,5,20,4,20160929,20170630,female,458,81.0,6.0
15280,1,20,4,20151228,20170709,female,734,0.0,0.0
4829,13,22,3,20121019,20170930,female,1899,60.0,9.0
17586,1,19,3,20140315,20140322,female,1387,0.0,4.0
