song_id,length,genre,artist,composer,lyricist,language,isrc
5909,281495,465,459,1957,1853,3,TWA770300076
430,256809,465,923,2087,1389,3,TWA531593903
8855,186017,465,844,630,699,3,TWA531075104
6908,255164,465,446,2043,2094,3,TWA450689702
4803,210738,465,351,992,931,52,USRC11400980
28,297168,921,391,1883,1934,3,TWW671509015
165,249835,458,540,2072,2234,3,TWK231609207
406,198528,458,446,2047,2094,3,TWK231610203
4029,268016,465,785,720,1003,3,TWA531176503
1690,280764,465,744,1378,1324,3,TWX451400011
5681,259761,465,846,1290,1224,3,TWB511382502
5933,268329,465,554,1393,1396,3,TWB730610002
520,179200,458,246,869,1585,3,QMEU31619074
7186,288078,465,483,1458,1422,3,TWC230714405
7268,252029,465,714,1554,1528,3,TWA770700608
9365,235868,465,172,703,581,17,JPTO01200211
6656,277211,465,931,325,296,3,TWA450918563
8173,221936,465,913,490,441,3,TW2151110003
2722,253492,465,614,727,354,3,TWA531150003
4687,184381,1609,70,42,41,52,GBARL1301271
9185,341577,465,876,1585,1960,3,HKUM70801050
6478,252540,465,375,248,223,52,GBARL1000776
6196,250462,465,446,1317,2094,3,TWK230801609
5328,206471,465,577,2216,1865,3,TWA210722801
3840,249289,465,838,1546,2245,3,TWA451295002
3319,276375,465,762,2015,2070,3,CNF181301831
1113,310752,465,727,2016,1587,3,TWD951143103
8685,220577,465,659,1605,1389,3,TWK230801702
1350,251088,465,464,1549,1517,3,TWA451512211
4789,251232,458,854,1887,1495,3,CNZ171601153
175,216137,465,351,995,934,52,USRC11400498
3981,267075,465,499,1384,1268,3,TWK970400708
2983,210048,1259,799,1668,1687,3,TWI451300037
6126,252561,465,351,993,932,52,USRC11502852
3637,303554,465,876,1710,2187,3,TWA379921007
9351,233586,1609,373,59,52,52,USQX91600467
5769,261503,465,560,1521,1274,3,EMIDD0286705
1662,229172,465,818,909,838,3,TWA531657202
8598,277524,465,607,1614,1773,3,TWA211554601
4633,187986,465,269,796,750,52,USSM11401317
6578,289018,465,442,1293,1824,3,TWK231003207
4773,117551,458,760,1893,1941,3,TWBN31600002
917,252000,458,807,1948,1503,3,TWCG31600001
4997,300277,465,786,441,399,3,TWA531320810
3593,254537,458,580,1331,1700,3,TWJ011600703
7914,270419,437,168,1601,1604,17,JPVI01535800
5827,230435,465,297,418,376,52,GBHMU1500104
5963,273554,465,774,1912,1968,3,TWJ010900502
8425,202814,465,916,783,1632,3,TWH771525001
2237,270234,465,398,2235,2285,17,JPB601401708
2415,264255,458,391,1167,32,3,TWA470526003
9298,217443,458,727,1736,1995,3,TWD951643210
4356,270315,465,446,2043,2094,3,TWA450689710
7947,242938,465,902,2161,2200,3,TWA211024706
2650,235102,465,490,1357,1291,3,TWA531583710
492,298945,465,646,1623,1639,3,TWX351600001
296,220212,465,42,1066,982,31,KRA401500556
7920,256992,2157,508,1856,1898,10,TWW471612002
6040,292942,465,391,1378,1324,3,TWA211227005
1032,269165,458,880,2099,2142,3,TWD631656201
684,281913,465,633,1679,1675,3,TWB670401207
493,186775,921,19,141,132,31,TWA531603366
7301,285984,465,789,1649,1992,3,CNZ171500818
4098,245342,465,577,2112,1754,3,TWA210722102
3420,256940,465,675,391,1060,3,TWC150106003
7028,311484,465,421,2199,2135,3,TWB510014304
4107,255555,465,391,639,584,31,TWA531600119
4192,204192,458,516,2211,2257,3,SGA311600045
3827,210886,465,785,188,177,3,TWA530887310
8969,303840,921,391,1866,1233,3,TWF711100004
2424,225593,465,559,1812,1688,3,HKA610400328
7886,263836,465,863,1730,2235,3,TWB670204210
4852,152241,458,499,1384,1576,3,TWK971401101
6323,196780,465,421,11,181,3,TWA531407418
2631,253492,458,656,1619,2238,3,TWUM71600053
4081,231758,465,741,928,1097,3,TWEM31110003
8944,257149,465,633,547,684,3,TWA531398025
2711,191634,458,772,1136,513,3,TWA470518003
6057,243513,465,786,2004,1389,3,TWA531680205
1227,325694,465,446,1573,2094,3,TWK230801607
8642,236042,458,591,1145,1011,3,TWA471112002
6794,230504,458,558,1604,1279,3,HKD040000342
3205,199482,921,107,425,382,52,USLIC0602165
5383,280502,465,909,931,167,3,TWA531183709
7675,178390,465,391,579,524,52,USRC11601591
4106,495872,465,446,2043,2094,3,TWK231307025
6920,286197,465,481,1452,1602,3,TWA450893602
4653,235415,465,610,2141,2013,3,TWD631416601
6783,235937,458,115,292,255,3,TWAL31601101
9220,282958,458,772,166,1150,3,TWA470459003
8907,277420,465,891,2134,2178,3,TWH630500008
4331,281681,1259,799,1670,1685,3,TWI451300016
8183,268434,465,794,1349,1316,3,TWF670900213
7726,220577,465,600,1606,1824,3,TWA450995802
2132,270741,465,259,2175,2215,52,GBARL1401524
3651,289645,465,442,1636,1651,3,TWK231003201
3509,295941,465,622,719,674,3,TWA531428406
192,233415,465,305,899,826,52,USQ4E1300686
1659,758491,465,487,90,47,3,HKG580800062
1074,217939,465,351,988,927,52,USRC11602027
3599,242991,465,391,457,1005,31,TWA531512713
1701,245864,465,540,1972,1480,3,TWK231205903
233,258011,465,818,915,836,3,TWA531657207
1977,193515,465,603,1904,1954,3,TWA211659301
2439,285780,465,918,1567,1641,10,TWB189711901
8680,313338,465,421,514,1158,3,TWA531407425
1056,267180,465,765,1899,2058,3,CND141500128
1880,200306,465,694,1747,1768,3,TWBF31603001
9027,263105,465,727,1750,1587,3,TWD951040909
4790,201142,465,845,2229,1480,3,TWA211650501
2329,325067,465,753,75,1142,3,CNA260443302
297,244480,458,83,1002,939,3,TWA471611001
7080,246465,465,785,443,181,3,TWA530887308
8864,244819,465,758,2069,2255,3,TWA210924002
6698,299676,465,547,1896,1944,3,TWY031300002
2498,219637,465,140,1871,1918,3,HKI111300027
8310,241162,465,529,737,398,3,TWA530112005
4510,215040,465,603,1366,1310,3,TWA211429508
7708,288600,465,557,1527,2218,3,TWI430800205
5632,224862,465,503,1396,1346,3,TWX351500119
617,239699,465,512,1406,1356,3,TWK231205205
4632,240117,465,646,528,2017,3,TWX351600003
7049,228205,465,554,1430,1386,3,TWB731210002
6787,202850,465,417,1223,1141,52,USRC11600069
91,258902,465,876,2093,2013,3,TWA379921001
1418,234579,465,902,2161,2200,3,TWA211555701
3616,274599,465,530,1535,1506,3,TWA451498702
2302,237818,465,902,2161,2200,3,TWA211024710
4759,219846,465,442,1711,2238,3,TWK231288816
919,229590,465,633,484,1097,3,TWA531107002
1171,263314,458,499,1384,1330,3,TWK971401110
620,252577,458,370,517,1116,3,TWA531636510
7486,301139,465,446,2043,2094,3,TWA450171404
5197,304800,1259,3,1200,1118,3,TWA451600302
4837,221100,2022,818,1968,2021,3,TWJ011100210
4533,220264,444,281,667,618,31,KRA301700012
9610,227056,465,19,711,660,31,TWA531400415
8156,242102,465,421,1176,686,3,TWEM31104004
4893,258926,465,853,327,301,24,HKI499618401
7236,211696,465,351,988,927,52,USRC11502935
5931,255895,458,618,1636,1651,3,TWK951600203
3040,250984,465,633,1679,1693,3,TWB670501204
3119,244459,465,811,2145,2188,3,TWA550319105
4019,189857,465,446,2043,2094,3,TWK230902404
5136,221309,458,112,663,614,3,KRA301600178
4797,257332,465,370,1320,1250,3,CNA231400455
606,211784,465,208,612,557,52,GBCTA1500109
8645,251324,444,348,975,906,31,UK6821401224
2190,177737,2122,378,371,425,52,USSM11609588
4611,259552,465,762,1631,1638,3,CNF181301834
348,288159,458,662,1370,1315,3,TWA470817002
4186,223356,465,274,813,764,52,USRC11301214
1318,216607,458,599,1603,1608,3,CAN111100643
1752,214935,465,729,1848,1888,3,TWD631417201
5140,228310,465,801,823,779,3,TWA470606004
1055,281573,465,829,1636,1651,3,TWV571402004
9542,150987,458,499,1384,1330,3,TWA470713013
577,244032,921,391,1636,1651,3,TWA458920301
4276,234213,465,774,1085,1093,3,TWA530334306
3837,275121,465,628,2127,1669,3,TWO910902004
8918,197799,465,871,1384,257,3,HKH900900067
5772,230922,458,499,1384,1576,3,TWK970300507
8013,279928,458,789,1929,1992,3,CNZ171600429
5337,290586,921,391,1384,1576,3,TWK971601306
4382,315350,437,214,1260,1187,17,JPB601601308
3317,198739,465,490,1357,1291,3,TWF711000030
7974,285152,458,621,1760,1661,3,TWJ511600012
3314,187245,458,330,1912,1393,3,TWD951606103
4478,145217,465,4,1525,1492,3,TWA470601011
8896,330797,465,272,397,359,17,JPN300201381
6107,279013,437,37,94,87,17,JPWP00601534
9197,279916,465,710,1302,6,3,TWA470022003
2743,233267,465,625,1659,1733,3,TWJ971001104
1400,307664,465,14,1007,1314,3,TWA771201079
286,285466,465,14,1784,2061,3,TWA771000967
6103,272718,465,143,402,922,17,JPB601501768
4935,224235,465,483,1384,1422,3,TWC230814101
730,207307,465,446,1573,2094,3,TWK231306402
1277,175124,458,499,1384,1330,3,TWK971201112
4183,155295,465,446,58,51,3,TWK231488841
981,262246,465,791,1931,1994,3,TWK331001001
2953,239281,465,659,1312,1871,3,TWA450065301
1008,240848,465,727,1887,1995,3,TWD951343104
2017,257880,465,891,2134,2178,3,TWH630500001
8227,230296,465,391,2249,2296,31,TWA531400118
7037,262791,465,481,1533,1278,3,TWA451319682
7158,191738,465,330,1315,1209,3,TWD951006101
1680,229485,465,909,931,166,3,TWA531183701
8607,182787,465,269,796,750,52,USSM11408349
8745,307931,465,759,2203,2250,3,TWB511382103
1713,220368,458,480,2016,1389,3,TWD951601103
2882,248790,465,140,355,326,3,HKI111500006
8130,279359,465,680,1769,1792,3,CNF181200694
5457,219951,444,112,563,661,31,KRA301600439
1604,262368,458,541,1679,1598,3,HKD251638702
2608,250148,465,864,14,1097,3,TWA530773211
7433,229564,921,265,2262,2311,31,KRA381204892
167,192287,444,155,427,383,31,KRE181600003
6166,263209,465,659,1291,2164,3,TWK230901805
8052,275992,465,659,2001,1389,3,TWA450272602
8404,248267,465,421,2148,2191,3,TWB519805206
772,208492,1609,373,60,53,52,USQX91600011
6683,265874,444,57,854,436,31,KRB461601601
783,249312,465,710,1818,1839,3,TWA470473007
640,232280,465,464,1424,1379,3,TWA451509301
6766,250984,458,760,1893,1941,3,TWBN31600010
7323,252656,465,514,1939,2180,3,TWC611511003
2486,263314,465,466,1312,1488,3,TWA450170203
4926,277942,465,446,1841,2094,3,TWK230801602
3920,251506,465,554,1729,1699,3,TWB730610001
6230,242416,465,460,1533,2116,3,TWD951354101
571,286406,465,490,1357,1291,3,TWF710500006
1831,283951,465,8,1238,178,3,TWA770200039
3221,284630,458,639,1692,1316,3,TWD951634106
4329,244192,465,308,82,77,52,USRC11601270
3410,236460,465,577,2069,1201,3,TWA210621302
1948,193829,465,820,2069,1353,3,TWA211328803
6753,225159,465,269,795,749,52,USSM11408374
7146,285570,465,703,2013,2068,3,TWM671505008
2246,228519,465,490,1357,1291,3,TWF710400019
4322,259552,458,727,1272,1341,3,TWD951643108
8678,217338,437,141,1253,706,17,JPU901601989
8230,231549,465,283,313,988,17,JPB601403711
6219,305528,465,891,2134,2178,3,TWB870211306
8285,220682,465,391,2248,2299,31,TWA531400076
8442,259343,465,772,1182,399,3,TWA530910606
6594,324289,444,86,649,599,31,KRA301600148
7380,220813,465,78,221,204,52,DKAZA1600016
793,281808,465,729,2069,1865,3,TWD631314106
1978,275136,465,727,1750,1587,3,TWD951043107
6790,259669,465,446,2043,2094,3,TWK231307008
7854,170318,465,446,2043,2094,3,TWA450171401
6678,349831,437,277,2022,2082,17,JPPC01601811
475,287111,465,909,321,291,3,TWA530401205
3503,245376,465,442,851,882,3,TWK231588890
9522,196345,465,36,92,85,52,USSM11304491
754,178468,444,281,669,622,31,KRA301600227
4284,248825,465,480,1493,1779,3,TWD951201108
1320,277248,458,541,1570,1439,3,HKD251638701
5678,261851,465,545,1463,2256,3,TWA770900845
1989,234475,465,582,1289,1353,3,TWA770600580
4493,273252,465,112,56,1084,31,KRA301300266
2090,231497,1259,131,139,131,52,USAT20705841
4520,281704,458,564,273,240,3,TWA471204009
2950,158824,458,499,1384,1576,3,TWK971401106
3964,251924,465,446,2043,2094,3,TWA450065404
5436,297168,465,309,958,637,3,TWD951252104
7032,313143,465,474,740,61,3,HKE650000245
8532,294974,465,896,2148,2192,3,TWC219701002
8584,170422,458,724,2129,1475,3,TWA451690605
2814,220056,465,391,2266,2316,31,TWA531400089
9189,239987,2022,321,956,885,17,JPZ921503261
8806,276384,458,391,1533,1995,3,TWD951670102
6001,245342,444,336,163,591,31,KRE171600007
3613,296751,465,622,1649,1664,3,CNA231302851
232,213415,458,589,1576,1564,3,TWP031300110
5996,215771,444,112,57,603,31,KRA301600441
4835,217152,465,825,1984,2038,3,TWA451600407
5703,303676,465,783,362,1242,3,TWAG11500104
4896,268956,465,467,1314,1248,3,TWA451408311
1258,218801,458,657,369,996,3,SGB261600001
4598,410549,1609,70,1325,1252,0,GBARL1301006
8825,226690,1609,94,257,457,52,GB28K1400052
9553,218488,465,820,1581,1568,3,TWA211552001
5167,293198,465,446,2043,2094,3,TWK230902408
2546,274494,465,481,1605,2063,3,TWA450790809
7985,204277,465,794,1349,1284,3,TWF670600305
1740,280084,465,633,1679,1720,3,TWA531480006
3021,227056,465,902,2161,2200,3,TWA211226905
3595,324545,465,614,761,1097,3,TWA531150006
332,215050,1609,101,280,247,0,USSM11403232
103,282865,465,722,761,1097,3,TWA531392104
2200,239072,458,627,1210,1071,3,CNZ411600060
1515,193306,465,19,711,660,31,TWA531400409
8932,303751,458,390,1649,1341,3,TWX831611113
3286,224235,465,512,1406,1356,3,TWK231104107
687,288600,465,786,1628,2218,3,TWA531156609
8559,265508,465,931,325,296,3,TWA450996601
1860,195709,1605,499,1384,1330,3,TWK971601307
6912,242207,465,763,1638,1651,3,TWA459902803
5054,223085,465,529,391,1062,3,TWA530112026
3820,277733,465,591,1957,2160,3,SEADD0001329
6837,223503,465,625,498,1733,3,TWH150600203
2599,225340,465,322,211,197,52,USQX91501237
8179,246282,465,397,1050,968,31,KRA401600008
8453,255164,465,872,1783,1804,3,MYPN11313107
2527,201456,139,75,210,196,52,USRC11601025
4018,277629,458,803,1943,1576,3,TWL250900302
4436,245133,465,699,525,1700,3,TWD951446103
669,165198,465,902,2223,1251,3,TWA211125605
958,245184,2122,275,815,766,31,GB32E1501152
5331,138971,465,446,2043,2094,3,TWK230801611
7102,205113,921,391,1648,1951,3,TWD631658001
6299,263549,465,351,991,930,52,USRC11502101
3706,278151,465,577,2055,2103,3,TWA210621309
3725,242181,465,172,872,580,31,KRA381200980
6717,311518,458,591,733,1061,3,TWA470901002
309,281495,458,727,1929,1992,3,TWD951676105
552,264777,465,845,2192,2238,3,TWA211125901
24,296437,458,499,1384,1576,3,TWA470713001
9157,251088,465,763,799,1669,3,TWA450066801
4792,272561,465,633,1679,1389,3,TWA531480004
7454,279092,458,609,1914,1970,3,TWBM11600003
3666,273972,458,499,1384,1576,3,TWK971201108
5971,267818,458,579,2078,2013,3,TWA259900315
944,283951,465,8,1238,178,3,TWA770200039
4831,186409,465,580,1559,1547,3,TWJ010900409
3419,204660,2122,239,1110,720,52,JPTO00600614
321,279335,465,696,205,1700,3,TWA750500302
3989,272736,465,928,1875,1923,3,TWO471400104
1101,228832,465,770,1906,1957,3,TWI451400024
5241,204120,437,422,1208,1127,17,JPWP01671476
1910,223399,458,724,2129,2172,3,TWA451690604
6366,518269,458,727,2088,1391,3,TWD951643207
8022,232840,465,305,899,826,52,USQ4E1300686
6669,217234,2022,818,1967,2021,3,TWJ011100204
6262,260702,921,391,2217,1389,3,TWD250318705
7640,262373,465,483,1755,2233,3,TWC230614302
6471,252029,465,659,1598,2238,3,TWK230700902
1974,225280,458,803,1944,1576,3,TWL251602101
831,244506,465,639,1647,2234,3,TWD951134102
1292,263424,465,442,2082,2164,3,TWK231407301
3017,249939,465,633,1679,1735,3,TWB670602203
6,252969,458,838,1433,1524,3,TWA451601501
5648,185620,465,722,630,213,3,TWA531392106
2648,270373,465,14,1784,1389,3,TWA771201081
2346,289959,458,499,1384,1576,3,TWK971201105
3746,216920,465,446,2067,2114,3,TWA459962203
3187,278883,465,729,1664,1376,3,TWD631314108
1145,224689,465,129,907,830,52,USSM11406644
7682,250993,458,267,785,741,3,TWY311501004
3043,300930,458,476,1636,1651,3,TWI431603105
6452,252447,465,446,2043,2094,3,TWK230801606
6280,265430,465,8,1238,552,3,TWA770300195
4800,156363,465,743,1159,342,3,TWEM30906002
6928,225884,921,681,707,486,31,KRA491401699
8358,244506,465,910,1711,1489,3,TWD950625106
6807,115200,465,446,1573,2094,3,TWK231307001
8011,347556,437,423,1244,1169,17,TCJPE1678844
2720,268747,465,566,1554,1528,3,TWO170900003
1317,266641,465,202,577,522,52,USRC11400405
9515,211696,465,845,74,67,3,TWA210722603
6700,330187,465,931,1268,2243,3,TWA451193507
7316,205740,465,603,1612,1615,3,TWA211429512
455,276480,465,483,1962,1422,3,TWC230514201
5875,243382,444,19,700,647,31,TWA531700497
4484,278569,437,425,2040,1453,17,JPJ221600939
533,299467,465,446,2043,2094,3,TWA450160908
5093,215434,465,714,1649,1480,3,TWA770700686
6500,264463,465,501,1144,832,3,TWA470709001
1915,214517,465,129,564,507,52,USSM11600251
498,216930,458,623,1357,1291,3,TWA471698001
4100,201312,465,724,1387,1476,3,TWA451500412
4109,233430,465,633,1679,1720,3,TWB670805202
1293,291657,465,633,484,686,3,TWA531565413
5504,244128,465,722,1007,941,52,TWBR11609021
9316,263523,465,789,1929,1992,3,CNA651302305
5587,303856,1259,905,2166,2206,3,TWA451407903
4934,283898,921,391,1750,2115,3,TWD951673101
1896,214099,458,587,549,494,3,TWA471605001
1606,224609,1609,70,156,140,0,GBARL1400296
765,274703,465,659,1452,1389,3,TWK230700904
7007,266332,465,474,717,679,3,HKC841400089
444,273658,465,446,2043,2094,3,TWA450058314
4112,308140,465,527,1440,1408,3,TWA211558203
538,267168,465,580,1559,1960,3,TWJ011000303
5610,218070,465,874,1533,1995,3,TWD951248101
3239,282284,458,777,1649,1537,3,TWA470911006
8515,205403,465,662,1595,1396,3,TWA471005003
3100,235968,458,510,1672,715,3,TWBG71600001
9408,248685,465,632,1874,1389,3,TWA770900857
3722,276960,465,504,1507,1474,10,TWW471603001
1724,217756,139,199,867,540,31,KRA381500410
3086,74605,1259,905,2165,2205,3,TWA451407901
5869,235728,458,803,226,2046,3,TWL251102201
3914,340950,458,843,2002,2249,3,TWQ931600009
7534,168751,458,499,1384,1576,3,TWK971001607
1876,280346,458,499,1384,1576,3,TWK970300504
7004,243043,465,586,420,553,3,TWA530680013
4255,159660,465,446,2067,2114,3,TWA459962209
339,298344,465,633,1679,1700,3,TWA531480007
1900,237296,465,845,2161,2200,3,TWA210722608
366,225802,458,46,2182,2222,3,CNZ171601103
1015,210364,465,633,484,689,3,TWA531576504
515,302688,458,122,309,1082,3,TWA471602011
1889,177867,921,249,879,813,31,TWA531700241
1026,280032,465,727,2216,1995,3,TWD951343105
1069,195552,465,42,1071,983,31,KRA401500557
1174,250944,458,655,482,642,3,TWCC31600012
1750,326844,458,794,1371,1316,3,TWF671300206
8268,297064,465,560,1226,913,3,TWB439713011
2849,330814,465,891,2134,2178,3,TWH630500004
5123,232964,465,830,1574,1827,3,TWB511499007
5667,149420,458,760,1893,1941,3,TWBN31600003
8145,256417,465,880,2099,2142,3,TWD631416109
2990,256673,465,554,1506,1222,3,TWB730310002
1863,300617,465,607,2208,2253,3,TWA211126303
4525,213995,465,446,2043,970,17,TWK231388833
2406,252029,465,446,2043,2094,3,TWA450689709
1982,187672,1609,70,117,108,52,GBARL1401206
5218,288888,444,159,854,801,31,KRB461601562
6914,233848,465,934,1568,1555,3,TWA210601503
2815,304692,465,524,1281,1209,3,TWK231508807
2862,269672,139,195,556,500,52,USSM11303954
6524,298684,465,614,1236,1059,3,TWA531532503
6777,279521,465,777,1916,2255,3,TWM831200108
3295,259715,458,591,2136,2062,3,TWA471303001
1943,268852,437,857,2235,2285,17,JPB601603550
7108,243043,465,765,1093,1217,3,CND141400064
7661,254119,465,481,1356,1289,3,TWA451193803
2062,223352,465,838,1453,1828,3,TWA451295003
3596,281835,437,300,1420,1213,17,JPES09500996
429,195369,921,116,644,593,31,TWA531604021
261,246909,465,545,1463,1426,3,TWA770700716
4348,224026,465,577,1837,1865,3,TWA210621301
4391,281182,465,931,325,296,3,TWA450996607
7104,316789,458,720,263,1033,3,TWA470722007
2462,271882,458,662,836,1072,3,TWA470526004
1519,296176,921,197,827,516,31,TWA531700037
8148,252969,465,466,1312,1907,3,TWA450582104
384,301348,465,895,2144,2184,3,TWA451698808
5763,171728,465,376,531,473,52,AUBM01600372
4327,233314,465,466,1312,1245,3,TWF710500012
2892,287973,465,14,1593,1389,3,TWA771201041
3452,262269,465,876,1673,1700,3,HKD250231303
2764,228728,458,874,2193,2252,3,TWD951648101
6192,321410,465,763,1529,1500,3,TWA469700205
50,223399,921,391,415,374,31,KRA491600799
535,212662,2022,196,552,496,52,USSM11609513
3864,309504,2157,882,1856,1898,10,TWW471610002
5465,198269,1259,212,623,566,52,USSM11603011
6036,228841,458,664,1014,943,3,TWA471505009
5665,281936,458,579,1431,1527,3,TWA259900303
3790,185887,465,818,911,836,3,TWA531579705
1233,276950,465,633,484,686,3,TWA531576505
7660,281611,465,406,1173,1085,31,KRA301500774
1648,183066,458,499,1384,1576,3,TWK971201103
4267,225280,465,810,1590,1582,3,HKH589800045
7064,235937,921,391,1249,1174,31,KRA491600761
3136,192731,444,111,687,633,31,KRB461600571
6858,237923,465,758,1559,1960,3,TWA211630809
6170,278465,465,524,1280,1209,3,TWK231508809
367,209815,458,549,1376,1323,3,TWCJ31630101
2457,203808,465,724,2129,2171,3,TWA451500407
351,281913,465,727,1751,1587,3,TWD951343107
